University,Course Name, Fee,UG/PG
University of Southampton,Mechanical Engineering/Sustainable Energy Systems MEng (Hons),"27,400",UG
University of Southampton,Mechatronic Engineering BEng (Hons),"27,400",UG
University of Southampton,Mechatronic Engineering MEng (Hons),"27,400",UG
University of Southampton,Mechatronic Engineering with Foundation Year BEng (Hons),"23,620",UG
University of Southampton,Mechatronic Engineering with Foundation Year MEng (Hons),"23,620",UG
University of Southampton,Mechatronic Engineering with Industrial Studies and Foundation Year MEng (Hons),"23,620",UG
University of Southampton,Mechatronic Engineering with Industrial Studies MEng (Hons),"27,400",UG
University of Southampton,Medical Engineering BEng (Hons),"27,400",UG
University of Southampton,Medical Engineering MEng (Hons),"27,400",UG
University of Southampton,Medical Engineering with Foundation Year BEng (Hons),"23,620",UG
University of Southampton,Medical Engineering with Foundation Year MEng (Hons),"23,620",UG
University of Southampton,Medical Engineering with Industrial Placement Year and Foundation Year BEng (Hons),"23,620",UG
University of Southampton,Medical Engineering with Industrial Placement Year and Foundation Year MEng (Hons),"23,620",UG
University of Southampton,Medical Engineering with Industrial Placement Year BEng (Hons),"27,400",UG
University of Southampton,Medical Engineering with Industrial Placement Year MEng (Hons),"27,400",UG
University of Southampton,Medicine BMBS,"28,900",UG
University of Southampton,Modern History and Politics BA (Hons),"22,300",UG
University of Southampton,Modern History and Politics with Year Abroad BA (Hons),"22,300",UG
University of Southampton,"Modern Languages (1 Language: French, German or Spanish) - Integrated Masters in Languages MLang","22,300",UG
University of Southampton,"Modern Languages (1 Language: French, German or Spanish) BA (Hons)","22,300",UG
University of Southampton,"Modern Languages (2 Languages: French, German or Spanish) - Integrated Masters in Languages MLang","22,300",UG
University of Southampton,"Modern Languages (2 Languages: French, German, Portuguese or Spanish) BA (Hons)","22,300",UG
University of Southampton,"Modern Languages (3 Languages: Chinese, French, German, Portuguese or Spanish) BA (Hons)","22,300",UG
University of Southampton,"Modern Languages and Business Management (1 Language: French, German or Spanish) BSc (Hons)","22,300",UG
University of Southampton,"Modern Languages and Linguistics (1 Language: French, German or Spanish) BA (Hons)","22,300",UG
University of Southampton,"Modern Languages and Linguistics (2 Languages: French, German or Spanish) - Integrated Masters in Languages MLang","22,300",UG
University of Southampton,"Modern Languages and Linguistics (2 Languages: French, German or Spanish) BA (Hons)","22,300",UG
University of Southampton,"Modern Languages and Linguistics (1 Language: French, German or Spanish) - Integrated Masters in Languages MLang","22,300",UG
University of Southampton,Modern Languages and Philosophy (1 Language: French or German) BA (Hons),"22,300",UG
University of Southampton,"Modern Languages and Politics (1 Language: French, German or Spanish) BA (Hons)","22,300",UG
University of Southampton,Music and Business Management BA (Hons),"22,300",UG
University of Southampton,Music and Business Management with a year abroad BA (Hons),"22,300",UG
University of Southampton,Music BA (Hons),"22,300",UG
University of Southampton,Music with Year Abroad BA (Hons),"22,300",UG
University of Southampton,Neuroscience BSc (Hons),"27,400",UG
University of Southampton,Neuroscience MSci,"27,400",UG
University of Southampton,Neuroscience with Foundation Year BSc (Hons),"23,620",UG
University of Southampton,Neuroscience with Foundation Year MSci,"23,620",UG
University of Southampton,Nursing (Adult and Mental Health) MN,"22,300",UG
University of Southampton,Nursing (Adult) BSc (Hons),"22,300",UG
University of Southampton,Nursing (Mental Health) BSc (Hons),"22,300",UG
University of Southampton,Occupational Therapy BSc (Hons),"28,900",UG
University of Southampton,Occupational Therapy with Foundation Year BSc,"23,620",UG
University of Southampton,Oceanography BSc (Hons),"27,400",UG
University of Southampton,Oceanography MSci,"27,400",UG
University of Southampton,Pharmacology and Drug Discovery MSci (Hons),"27,400",UG
University of Southampton,Pharmacology BSc (Hons),"27,400",UG
University of Southampton,Pharmacology with Foundation Year BSc (Hons),"23,620",UG
University of Southampton,Pharmacology with Foundation Year MSci,"23,620",UG
University of Southampton,Philosophy and English BA (Hons),"22,300",UG
University of Southampton,Philosophy and English with Year Abroad BA (Hons),"22,300",UG
University of Southampton,Philosophy and History BA (Hons),"22,300",UG
University of Southampton,Philosophy and History with Year Abroad BA (Hons),"22,300",UG
University of Southampton,Philosophy and Politics BA (Hons),"22,300",UG
University of Southampton,Philosophy and Politics with Year Abroad BA (Hons),"22,300",UG
University of Southampton,Philosophy BA (Hons),"22,300",UG
University of Southampton,Philosophy Ethics and Religion BA (Hons),"22,300",UG
University of Southampton,Philosophy with Year Abroad BA (Hons),"22,300",UG
University of Southampton,"Philosophy, Ethics and Religion with Year Abroad BA (Hons)","22,300",UG
University of Southampton,"Philosophy, Politics and Economics BA (Hons)","22,300",UG
University of Southampton,"Philosophy, Politics and Economics with Year Abroad BA (Hons)","22,300",UG
University of Southampton,Physical Geography BSc (Hons),"27,400",UG
University of Southampton,Physics BSc (Hons),"27,400",UG
University of Southampton,Physics MPhys,"27,400",UG
University of Southampton,Physics with Astronomy MPhys,"27,400",UG
University of Southampton,Physics with Foundation Year BSc (Hons),"23,620",UG
University of Southampton,Physics with Mathematics MPhys,"27,400",UG
University of Southampton,Physics with Quantum Science and Technologies MPhys,"27,400",UG
University of Southampton,Physics with Space Science MPhys,"27,400",UG
University of Southampton,Physiotherapy BSc (Hons),"28,900",UG
University of Southampton,Physiotherapy with Foundation Year BSc,"23,620",UG
University of Southampton,Podiatry BSc (Hons),"28,900",UG
University of Southampton,Politics and Economics BSc (Hons),"22,300",UG
University of Southampton,Politics and International Relations BSc (Hons),"22,300",UG
University of Southampton,Politics BSc (Hons),"22,300",UG
University of Southampton,Psychology BSc (Hons),"27,400",UG
University of Southampton,Sociology and Criminology BSc (Hons),"22,300",UG
University of Southampton,Sociology BSc (Hons),"22,300",UG
University of Southampton,Software Engineering BEng (Hons),"27,400",UG
University of Southampton,Software Engineering MEng (Hons),"27,400",UG
University of Southampton,Software Engineering with Foundation Year BEng (Hons),"23,620",UG
University of Southampton,Software Engineering with Foundation Year MEng (Hons),"23,620",UG
University of Southampton,Software Engineering with Industrial Studies and Foundation Year MEng (Hons),"23,620",UG
University of Southampton,Software Engineering with Industrial Studies MEng (Hons),"27,400",UG
University of Southampton,Sustainable Luxury (Textiles) BA (Hons),"22,300",UG
University of Southampton,Zoology BSc (Hons),"27,400",UG
University of Southampton,Zoology MSci (Hons),"27,400",UG
University of Southampton,Zoology with Foundation Year BSc (Hons),"23,620",UG
University of Southampton,Zoology with Foundation Year MSci,"23,620",UG
University of Warwick,Arts Enterprise and Development MA,,PG
University of Warwick,Big Data and Digital Futures PGDip,,PG
University of Warwick,Business Administration Distance Learning MBA,,PG
University of Warwick,Business Administration Executive MBA,,PG
University of Warwick,Career Coaching and Counselling PGA,,PG
University of Warwick,Career Development and Coaching Studies PGCert,,PG
University of Warwick,Career Development and Coaching Studies PGDip,,PG
University of Warwick,Career Development Theories PGA,,PG
University of Warwick,Career Education Information and Guidance in HE MA,,PG
University of Warwick,Career Education Information and Guidance in HE PGCert,,PG
University of Warwick,Career Education Information and Guidance in HE PGDip,,PG
University of Warwick,Challenges of Careers Work in Higher Education PGA,,PG
University of Warwick,Coaching MA,,PG
University of Warwick,Coaching PGCert,,PG
University of Warwick,Coaching PGDip,,PG
University of Warwick,Diabetes PGCert,,PG
University of Warwick,Diabetes PGDip,,PG
University of Warwick,Diploma in Marketing Leadership,,PG
University of Warwick,Diploma in Organisational Change Diploma,,PG
University of Warwick,Diploma in Strategic Leadership Diploma,,PG
University of Warwick,Global Central Banking and Financial Regulation MSc/PGDip/PGCert/PG Award,,PG
University of Warwick,Health Research PGCert/PGDip/MSc,,PG
University of Warwick,History of Art Graduate Diploma,,PG
University of Warwick,Humanitarian Engineering with Management MSc,,PG
University of Warwick,Humanitarian Engineering with Sustainability MSc,,PG
University of Warwick,Interdisciplinary Mathematics Diploma plus MSc,,PG
University of Warwick,Interdisciplinary Mathematics MSc,,PG
University of Warwick,International Politics and Europe MA,,PG
University of Warwick,International Relations MA,,PG
University of Warwick,Islamic Education PGA,,PG
University of Warwick,Leading Educational Change and Improvement PGA,,PG
University of Warwick,Mathematical Sciences MASt,,PG
University of Warwick,Mathematics Diploma plus MSc,,PG
University of Warwick,Medical Education PGCert/PGDip/MMedEd,,PG
University of Warwick,Molecular Analytical Science MSc,,PG
University of Warwick,Postgraduate Certificate in Education PGCE in Secondary 11-18,,PG
University of Warwick,Professional Education MA,,PG
University of Warwick,Psychotherapy and Counselling MSc,,PG
University of Warwick,Research in German Studies MA,,PG
University of Warwick,Supply Chain Leadership MSc,,PG
University of Warwick,Accounting and Finance MSc,"40,700",PG
University of Warwick,Advanced Clinical Practice Critical Care PGCert/PGDip/MSc,"19,120",PG
University of Warwick,Advanced Clinical Practice PGCert/PGDip/MSc,"19,120",PG
University of Warwick,Advanced Legal Studies LLM,"22,560",PG
University of Warwick,Advanced Mechanical Engineering MSc,"28,190",PG
University of Warwick,Analytical and Polymer Science MSc,"33,340",PG
University of Warwick,Analytical Sciences and Instrumentation MSc,"33,340",PG
University of Warwick,Ancient Literature and Thought MA,"26,110",PG
University of Warwick,Ancient Visual and Material Culture MA,"26,110",PG
University of Warwick,Applied Theatre: Arts Action Change MA,"26,110",PG
University of Warwick,Behavioural and Data Science MSc,"28,190",PG
University of Warwick,Behavioural and Economic Science Economics MSc,"28,190",PG
University of Warwick,Behavioural and Economic Science MSc,"28,190",PG
University of Warwick,Big Data and Digital Futures MSc,"27,490",PG
University of Warwick,Biomedical Engineering MSc,"28,190",PG
University of Warwick,Biotechnology Bioprocessing and Business Management MSc,"16,670",PG
University of Warwick,Business Administration MBA,"53,750",PG
University of Warwick,Business Analytics MSc,"35,350",PG
University of Warwick,Business and Finance MSc,"37,150",PG
University of Warwick,Business with Marketing MSc,"34,550",PG
University of Warwick,Business with Operations Management MSc,"34,550",PG
University of Warwick,Career Development and Coaching Studies MA,"27,490",PG
University of Warwick,Caribbean Studies MA by Research,"23,070",PG
University of Warwick,CDT to Advance the Deployment of Future Mobility Technologies EngD,"29,470",PG
University of Warwick,Chemistry MSc by Research,"29,470",PG
University of Warwick,Chemistry with Scientific Writing MSc,"33,340",PG
University of Warwick,Childhood in Society MA,"26,110",PG
University of Warwick,Classics and Ancient History MA by Research,"23,070",PG
University of Warwick,Clinical Applications of Psychology MSc,"26,110",PG
University of Warwick,Communications and Information Engineering MSc,"28,190",PG
University of Warwick,Computer Science MSc,"33,340",PG
University of Warwick,Computer Science MSc by Research,"29,470",PG
University of Warwick,Continental Philosophy MA,"26,100",PG
University of Warwick,Creative and Media Enterprises MA,"26,110",PG
University of Warwick,Critical and Cultural Theory MA,"24,880",PG
University of Warwick,Culture of the European Renaissance MA,"26,110",PG
University of Warwick,Cyber Security Engineering MSc,"33,340",PG
University of Warwick,Cyber Security Management MSc,"33,340",PG
University of Warwick,Data Analytics MSc,"33,340",PG
University of Warwick,Data Visualisation MASc/PGDip,"27,490",PG
University of Warwick,Diagnostics Data and Digital Health Medical Diagnostics MSc,"14,095",PG
University of Warwick,Diagnostics Data and Digital Health Medical Imaging MSc,"14,095",PG
University of Warwick,Diagnostics Data and Digital Health MSc,"14,095",PG
University of Warwick,Digital Media and Culture MA,"27,490",PG
University of Warwick,Doctor of Business Administration DBA,"13,842",PG
University of Warwick,Drama and Theatre Education MA,"26,110",PG
University of Warwick,Drama Education and English Language Teaching MA,"26,110",PG
University of Warwick,e-Business Management MSc,"33,340",PG
University of Warwick,Early Modern History MA,"24,880",PG
University of Warwick,Economics and International Financial Economics MSc,"31,090",PG
University of Warwick,Economics Diploma plus MSc,"23,995",PG
University of Warwick,Economics MSc,"31,090",PG
University of Warwick,Education Ed.D,"13,842",PG
University of Warwick,Education MA,"26,110",PG
University of Warwick,Educational Innovation MA,"13,055",PG
University of Warwick,Educational Leadership and Management MA,"26,110",PG
University of Warwick,Electrical Power Engineering MSc,"28,190",PG
University of Warwick,Engineering Business Management MSc,"33,340",PG
University of Warwick,Engineering Doctorate EngD,"29,470",PG
University of Warwick,Engineering MSc by Research,"29,470",PG
University of Warwick,English and Drama MA,"24,880",PG
University of Warwick,English Literature MA,"24,880",PG
University of Warwick,Environmental Bioscience in a Changing Climate MSc,"33,340",PG
University of Warwick,Environmental Humanities MA,"24,880",PG
University of Warwick,Film and Television Studies MA,"26,110",PG
University of Warwick,Finance and Economics MSc,"38,850",PG
University of Warwick,Finance MSc,"41,750",PG
University of Warwick,Food Security MSc,"33,340",PG
University of Warwick,French Studies MA by Research,"23,070",PG
University of Warwick,Games Engineering MSc,"33,340",PG
University of Warwick,Gender and International Development MA,"26,110",PG
University of Warwick,German Studies MA by Research,"23,070",PG
University of Warwick,Global and Comparative History MA,"26,105",PG
University of Warwick,Global Decarbonisation and Climate Change MSc/PGDip/PGCert,"28,190",PG
University of Warwick,Global Decarbonisation and Climate Change Policy MSc/PGDip/PGCert,"28,190",PG
University of Warwick,Global Decarbonisation and Climate Change Science MSc/PGDip/PGCert,"28,190",PG
University of Warwick,Global Education and International Development MA,"26,110",PG
University of Warwick,Global Media and Communication MA,"26,110",PG
University of Warwick,Global Sustainable Development MASc,"24,880",PG
University of Warwick,Healthcare Operational Management MSc,"33,340",PG
University of Warwick,Hispanic Studies MA by Research,"23,070",PG
University of Warwick,History MA by Research,"23,070",PG
University of Warwick,History of Art and Visual Studies MA,"26,110",PG
University of Warwick,History of Art MA by Research,"23,070",PG
University of Warwick,History of Medicine MA,"26,105",PG
University of Warwick,Humanitarian Engineering MSc/PGDip/PGCert/PGA,"26,110",PG
University of Warwick,Innovation and Entrepreneurship MSc,"36,250",PG
University of Warwick,Intelligent Manufacturing Systems MSc,"33,340",PG
University of Warwick,Intercultural Communication for Business and the Professions MSc,"26,110",PG
University of Warwick,Interdisciplinary Biomedical Research MSc,"33,340",PG
University of Warwick,International Business MSc,"34,550",PG
University of Warwick,International Commercial Law LLM,"22,560",PG
University of Warwick,International Corporate Governance and Financial Regulation LLM,"22,560",PG
University of Warwick,International Development Law and Human Rights LLM,"22,560",PG
University of Warwick,International Development MA,"28,190",PG
University of Warwick,International Economic Law LLM,"22,560",PG
University of Warwick,International Political Economy MA,"28,190",PG
University of Warwick,International Politics and East Asia MA,"28,190",PG
University of Warwick,International Security MA,"28,190",PG
University of Warwick,International Trade Strategy and Operations MSc,"33,340",PG
University of Warwick,Islamic Education: Theory and Practice MA,"26,110",PG
University of Warwick,Law LLM Research,"23,070",PG
University of Warwick,Life Sciences MSc by Research,"29,470",PG
University of Warwick,Literary Translation Studies MA,"26,110",PG
University of Warwick,MA for Research in Film and Television Studies MA,"23,070",PG
University of Warwick,Management MSc,"36,250",PG
University of Warwick,Management of Information Systems and Digital Innovation MSc,"34,550",PG
University of Warwick,Marketing and Strategy MSc,"34,550",PG
University of Warwick,MASc in Community Engagement and Belonging,"26,110",PG
University of Warwick,Mathematical Finance MSc,"38,850",PG
University of Warwick,Mathematics MSc,"33,340",PG
University of Warwick,Medical Biotechnology and Business Management MSc,"33,340",PG
University of Warwick,Medicine MD,"29,470",PG
University of Warwick,Mental Health and Wellbeing MSc,"33,340",PG
University of Warwick,Modern History MA,"24,865",PG
University of Warwick,MSc by Research Warwick Medical School,"29,470",PG
University of Warwick,MSc by Research WMG MSc,"29,470",PG
University of Warwick,MSc Electrical and Electronic Engineering,"28,190",PG
University of Warwick,MSc Predictive Modelling and Scientific Computing,"28,190",PG
University of Warwick,Philosophy and the Arts MA,"26,110",PG
University of Warwick,Philosophy MA,"26,110",PG
University of Warwick,Philosophy MPhil,"23,070",PG
University of Warwick,Physics MSc by Research,"29,470",PG
University of Warwick,Political and Legal Theory MA,"28,190",PG
University of Warwick,Politics Big Data and Quantitative Methods MA,"28,190",PG
University of Warwick,Polymer Chemistry MSc,"33,340",PG
University of Warwick,Polymer Science MSc,"33,340",PG
University of Warwick,Postgraduate Certificate in Education International PGCEi,"8,200",PG
University of Warwick,Postgraduate Certificate in Education PGCE in Primary 2-7 or 5-11,"8,200",PG
University of Warwick,Postgraduate Certificate in Education PGCE with iQTS Primary & Secondary,"8,200",PG
University of Warwick,Programme and Project Management MSc,"33,340",PG
University of Warwick,Psychological Research MSc,"33,340",PG
University of Warwick,Psychology and Education MA,"26,110",PG
University of Warwick,Psychology MSc by Research,"29,470",PG
University of Warwick,Public Health PGCert/PGDip/MPH,"31,750",PG
University of Warwick,Public Policy MA,"28,190",PG
University of Warwick,Renaissance Studies MA by Research,"23,070",PG
University of Warwick,Research in French and Francophone Studies MA,"23,070",PG
University of Warwick,Scientific Research and Communication MSc,"33,340",PG
University of Warwick,Smart Connected and Autonomous Vehicles MSc,"33,340",PG
University of Warwick,Social and Political Thought MA,"26,110",PG
University of Warwick,Social Inequalities and Research Methods MSc,"26,110",PG
University of Warwick,Sociology MA,"26,110",PG
University of Warwick,Statistics MSc,"33,340",PG
University of Warwick,Supply Chain and Logistics Management MSc,"33,340",PG
University of Warwick,Sustainable Automotive Electrification MSc,"33,340",PG
University of Warwick,Sustainable Crop Production: Agronomy for the 21st Century MSc,"33,340",PG
University of Warwick,Teaching English to Speakers of Other Languages TESOL MA,"26,110",PG
University of Warwick,Theatre and Performance Studies MA by Research,"23,070",PG
University of Warwick,Translation and Cultures MA,"26,110",PG
University of Warwick,United States Foreign Policy MA,"28,190",PG
University of Warwick,Visual and Material Culture of Ancient Rome MA,"26,110",PG
University of Warwick,Visual and Material Culture of the Ancient Greece MA,"26,110",PG
University of Warwick,World Literature MA,"24,880",PG
University of Warwick,Writing MA,"26,110",PG
University of Warwick,Accounting and Finance (with Foundation Year) BSc (Hons),31620,UG
University of Warwick,Accounting and Finance (with Foundation Year) with Placement Year BSc (Hons),31620,UG
University of Warwick,Accounting and Finance BSc (Hons),31620,UG
University of Warwick,Accounting and Finance with Placement Year BSc (Hons),31620,UG
University of Warwick,Ancient History and Classical Archaeology BA (Hons),24800,UG
University of Warwick,Ancient History and Classical Archaeology with Study in Europe BA (Hons),24800,UG
University of Warwick,Automotive Engineering BEng (Hons),31620,UG
University of Warwick,Automotive Engineering MEng (Hons),31620,UG
University of Warwick,Biochemistry BSc (Hons),31620,UG
University of Warwick,Biochemistry MBioSci,31620,UG
University of Warwick,Biochemistry with Industrial Placement MBioSci,31620,UG
University of Warwick,Biochemistry with Placement Year BSc (Hons),31620,UG
University of Warwick,Biological Sciences BSc (Hons),31620,UG
University of Warwick,Biological Sciences MBioSci,31620,UG
University of Warwick,Biological Sciences with Industrial Placement MBioSci,31620,UG
University of Warwick,Biological Sciences with Placement Year BSc (Hons),31620,UG
University of Warwick,Biomedical Science BSc (Hons),31620,UG
University of Warwick,Biomedical Science MBioSci,31620,UG
University of Warwick,Biomedical Science with Industrial Placement MBioSci,31620,UG
University of Warwick,Biomedical Science with Placement Year BSc (Hons),31620,UG
University of Warwick,Biomedical Systems Engineering BEng (Hons),31620,UG
University of Warwick,Biomedical Systems Engineering MEng (Hons),31620,UG
University of Warwick,Chemistry BSc (Hons),31620,UG
University of Warwick,Chemistry MChem (Hons),31620,UG
University of Warwick,Chemistry with Industrial Placement MChem (Hons),31620,UG
University of Warwick,Chemistry with International Placement MChem (Hons),31620,UG
University of Warwick,Chemistry with Medicinal Chemistry BSc (Hons),31620,UG
University of Warwick,Chemistry with Medicinal Chemistry MChem (Hons),31620,UG
University of Warwick,Civil Engineering BEng (Hons),31620,UG
University of Warwick,Civil Engineering MEng (Hons),31620,UG
University of Warwick,Classical Civilisation BA (Hons),24800,UG
University of Warwick,Classical Civilisation with Study in Europe BA (Hons),24800,UG
University of Warwick,Classics (Ancient Greek) with Study in Europe BA (Hons),24800,UG
University of Warwick,Classics (Latin) with Study in Europe BA (Hons),24800,UG
University of Warwick,Classics and English BA (Hons),24800,UG
University of Warwick,Classics BA (Hons),24800,UG
University of Warwick,Computer Science BSc (Hons),31620,UG
University of Warwick,Computer Science MEng (Hons),31620,UG
University of Warwick,Computer Science with Business Studies BSc (Hons),31620,UG
University of Warwick,Computer Systems Engineering BEng (Hons),31620,UG
University of Warwick,Computer Systems Engineering MEng (Hons),31620,UG
University of Warwick,Cyber Security BSc (Hons),31620,UG
University of Warwick,Data Science BSc (Hons),31620,UG
University of Warwick,Data Science MSci,31620,UG
University of Warwick,Design and Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,Discrete Mathematics BSc (Hons),31620,UG
University of Warwick,Discrete Mathematics MEng (Hons),31620,UG
University of Warwick,Economic Studies and Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,Economics and Management BSc (Hons),31620,UG
University of Warwick,Economics BSc (Hons),31620,UG
University of Warwick,"Economics, Politics and International Studies BA (Hons)/BSc (Hons)",31620,UG
University of Warwick,"Economics, Psychology and Philosophy (EPP) BA (Hons)/BSc (Hons)",31620,UG
University of Warwick,Education BA (Hons),24800,UG
University of Warwick,Education Studies and Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,Electrical and Electronic Engineering BEng (Hons),31620,UG
University of Warwick,Electrical and Electronic Engineering MEng (Hons),31620,UG
University of Warwick,Electronic Engineering BEng (Hons),31620,UG
University of Warwick,Electronic Engineering MEng (Hons),31620,UG
University of Warwick,Engineering BEng (Hons),31620,UG
University of Warwick,Engineering Business Management BEng (Hons),31620,UG
University of Warwick,Engineering MEng (Hons),31620,UG
University of Warwick,English and Classical Civilisation BA (Hons),24800,UG
University of Warwick,English and French BA (Hons),24800,UG
University of Warwick,English and German BA (Hons),24800,UG
University of Warwick,English and Hispanic Studies BA (Hons),24800,UG
University of Warwick,English and History BA (Hons),24800,UG
University of Warwick,English and Italian BA (Hons),24800,UG
University of Warwick,English and Theatre Studies BA (Hons),31620,UG
University of Warwick,English Language and Linguistics with Intercalated Year BA (Hons),24800,UG
University of Warwick,English Literature and Creative Writing BA (Hons),24800,UG
University of Warwick,English Literature BA (Hons),24800,UG
University of Warwick,Film and Literature BA (Hons),24800,UG
University of Warwick,Film Studies BA (Hons),24800,UG
University of Warwick,French and Economics BA (Hons),31620,UG
University of Warwick,French and History BA (Hons),24800,UG
University of Warwick,French and Theatre Studies BA (Hons),31620,UG
University of Warwick,French Studies BA (Hons),24800,UG
University of Warwick,French with Film Studies BA (Hons),24800,UG
University of Warwick,German and Business Studies BA (Hons),24800,UG
University of Warwick,German and Economics BA (Hons),31620,UG
University of Warwick,German and History BA (Hons),24800,UG
University of Warwick,German and Theatre Studies BA (Hons),31620,UG
University of Warwick,German Studies BA (Hons),24800,UG
University of Warwick,German with Film Studies BA (Hons),24800,UG
University of Warwick,Global Politics with Integrated Year Abroad in Brussels BA (Hons),24800,UG
University of Warwick,Global Sustainable Development and Business Studies BASc (Hons),24800,UG
University of Warwick,Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,Health and Medical Sciences BSc (Hons),31620,UG
University of Warwick,Hispanic Studies and Economics BA (Hons),31620,UG
University of Warwick,Hispanic Studies and Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,Hispanic Studies and History BA (Hons),24800,UG
University of Warwick,Hispanic Studies and Theatre Studies BA (Hons),31620,UG
University of Warwick,Hispanic Studies BA (Hons),24800,UG
University of Warwick,Hispanic Studies with Film Studies BA (Hons),24800,UG
University of Warwick,History and Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,History and Italian BA (Hons),24800,UG
University of Warwick,History and Philosophy BA (Hons),24800,UG
University of Warwick,History and Politics BA (Hons),24800,UG
University of Warwick,History and Sociology BA (Hons),24800,UG
University of Warwick,History BA (Hons),24800,UG
University of Warwick,History of Art BA (Hons),24800,UG
University of Warwick,History of Art with Italian BA (Hons),24800,UG
University of Warwick,Integrated Natural Sciences MSci (Hons),31620,UG
University of Warwick,International Management (including year abroad) BSc (Hons),31620,UG
University of Warwick,Italian and Classics BA (Hons),24800,UG
University of Warwick,Italian and Economics BA (Hons),31620,UG
University of Warwick,Italian and Theatre Studies BA (Hons),31620,UG
University of Warwick,Italian Studies BA (Hons),24800,UG
University of Warwick,Italian with Film Studies BA (Hons),24800,UG
University of Warwick,"Language, Culture and Communication with Intercalated Year BA (Hons)",24800,UG
University of Warwick,Law and Sociology BA (Hons),24800,UG
University of Warwick,Law LLB (Hons),24800,UG
University of Warwick,Law LLB (Hons),24800,UG
University of Warwick,Law with French Law LLB (Hons),24800,UG
University of Warwick,Law with German Law LLB (Hons),24800,UG
University of Warwick,Law with Humanities BA (Hons),24800,UG
University of Warwick,Law with Study Abroad in English LLB (Hons),24800,UG
University of Warwick,Liberal Arts BA (Hons),24800,UG
University of Warwick,Life Sciences and Global Sustainable Development BASc (Hons),31620,UG
University of Warwick,Linguistics with Arabic BA (Hons),24800,UG
University of Warwick,Linguistics with Chinese BA (Hons),24800,UG
University of Warwick,Linguistics with French BA (Hons),24800,UG
University of Warwick,Linguistics with German BA (Hons),24800,UG
University of Warwick,Linguistics with Italian BA (Hons),24800,UG
University of Warwick,Linguistics with Japanese BA (Hons),24800,UG
University of Warwick,Linguistics with Russian BA (Hons),24800,UG
University of Warwick,Linguistics with Spanish BA (Hons),24800,UG
University of Warwick,Management (with Foundation Year) BSc (Hons),31620,UG
University of Warwick,Management (with Foundation Year) with Placement Year BSc (Hons),31620,UG
University of Warwick,Management BSc (Hons),31620,UG
University of Warwick,Management with Placement Year BSc (Hons),31620,UG
University of Warwick,Manufacturing and Mechanical Engineering BEng (Hons),31620,UG
University of Warwick,Manufacturing and Mechanical Engineering MEng (Hons),31620,UG
University of Warwick,Mathematics and Philosophy BA (Hons)/BSc (Hons),31620,UG
University of Warwick,Mathematics and Physics BSc (Hons),31620,UG
University of Warwick,Mathematics and Physics MMath&Phys,31620,UG
University of Warwick,Mathematics and Statistics BSc (Hons),31620,UG
University of Warwick,Mathematics and Statistics MMathStat,31620,UG
University of Warwick,Mathematics BSc (Hons),31620,UG
University of Warwick,Mathematics MMath,31620,UG
University of Warwick,"Mathematics, Operational Research, Statistics and Economics (MORSE) MMorse",31620,UG
University of Warwick,"Mathematics, Operational Research, Statistics, Economics (MORSE) BSc (Hons)",31620,UG
University of Warwick,Mechanical Engineering BEng (Hons),31620,UG
University of Warwick,Mechanical Engineering MEng (Hons),31620,UG
University of Warwick,Media and Creative Industries BA (Hons),24800,UG
University of Warwick,Medicine Graduate Entry MB ChB,31620,UG
University of Warwick,Modern Languages and Economics BA (Hons),31620,UG
University of Warwick,Modern Languages and Linguistics BA (Hons),24800,UG
University of Warwick,Modern Languages BA (Hons),24800,UG
University of Warwick,Modern Languages with Linguistics BA (Hons),24800,UG
University of Warwick,Modern Languages with Translation and Transcultural Studies BA (Hons),24800,UG
University of Warwick,Neuroscience BSc (Hons),31620,UG
University of Warwick,Neuroscience MBioSci,31620,UG
University of Warwick,Neuroscience with Industrial Placement MBioSci,31620,UG
University of Warwick,Neuroscience with Placement Year BSc (Hons),31620,UG
University of Warwick,Philosophy and Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,Philosophy and Literature BA (Hons),24800,UG
University of Warwick,Philosophy and Politics BA (Hons),24800,UG
University of Warwick,Philosophy BA (Hons),24800,UG
University of Warwick,Philosophy with Psychology BA (Hons),24800,UG
University of Warwick,"Philosophy, Literature and Classics BA (Hons)",24800,UG
University of Warwick,"Philosophy, Politics and Economics (PPE) BA (Hons)/BSc (Hons)",31620,UG
University of Warwick,Physics BSc (Hons),31620,UG
University of Warwick,Physics MPhys,31620,UG
University of Warwick,Physics with Astrophysics BSc (Hons),31620,UG
University of Warwick,Physics with Astrophysics MPhys,31620,UG
University of Warwick,Politics and International Studies BA (Hons),24800,UG
University of Warwick,Politics and International Studies with Chinese BA (Hons),24800,UG
University of Warwick,Politics and Sociology BA (Hons),24800,UG
University of Warwick,Politics BA (Hons),24800,UG
University of Warwick,"Politics, International Studies and French BA (Hons)",24800,UG
University of Warwick,"Politics, International Studies and German BA (Hons)",24800,UG
University of Warwick,"Politics, International Studies and Global Sustainable Development BASc (Hons)",24800,UG
